,0,1
0,-1.51472,11.2908
1,-2.23456,12.5791
2,-1.76405,12.8809
3,-1.57223,13.5348
4,-1.48283,13.2635
5,-1.80123,13.3464
6,-1.83677,13.3555
7,-1.49011,13.1857
8,-2.48001,13.6945
9,-2.18131,13.1143
10,-1.33286,13.43
11,-1.31878,13.4041
12,-1.80438,14.6277
13,-1.87002,14.2557
14,-1.84373,14.8252
15,-1.5943,14.634
16,-2.05914,15.797
17,-1.70519,15.1089
18,-2.37704,15.1905
19,-1.92349,15.8786
20,-2.53765,17.8213
21,-2.40714,17.0591
22,-2.11138,17.0645
23,-2.31088,17.3874
24,-2.21621,17.6231
25,-2.49925,17.7981
26,-1.66782,17.6176
27,-2.47673,17.6125
28,-2.34772,18.7251
29,-4.38379,18.9854
30,-2.34961,18.1927
31,-2.63364,18.4619
32,-2.27079,18.7547
33,-2.35909,18.0035
34,-2.25399,18.1369
35,-1.83039,18.0448
36,-1.91425,18.5097
37,-1.45676,18.883
38,-0.994299,18.0397
39,-4.38613,18.8852
40,-3.67017,19.1917
41,-3.16171,19.7307
42,-2.57297,19.6026
43,-2.18027,19.822
44,-2.09993,19.5187
45,-1.57546,19.9076
46,-1.90367,19.6544
47,-1.98594,19.1818
48,-2.26493,19.5193
49,-4.1106,19.273
50,-1.19871,19.4177
51,-4.44175,21.8251
52,-2.1635,21.5904
53,-2.90358,21.2939
54,-2.39809,21.9013
55,-2.09317,21.5168
56,-1.88611,21.2441
57,-2.25486,21.8078
58,-2.04923,21.4007
59,-1.89718,21.0347
60,-2.00975,21.1396
61,-2.0895,21.1898
62,-1.77985,21.1509
63,-1.95255,21.0255
64,-4.71671,22.9721
65,-3.55544,22.37
66,-2.87578,22.237
67,-2.37745,22.0054
68,-2.58073,22.4924
69,-2.54296,22.2841
70,-1.9295,22.6266
71,-1.88881,22.8963
72,-0.306102,22.1562
73,-2.32921,22.5002
74,-1.92998,22.7915
75,-1.90185,22.5333
76,-6.8114,30.4344
77,-1.84229,31.8217
78,-1.51413,31.9247
79,-2.95239,31.9547
80,-1.96933,31.5031
81,-3.13092,32.9333
82,-1.3867,32.1154
83,-1.99452,32.5864
84,-1.57742,32.384
85,-2.24812,32.4483
86,-2.39764,32.4633
87,-1.84463,32.659
88,-1.61019,32.5947
89,-1.62863,32.4864
90,-1.74581,32.9683
91,-2.93064,32.4617
92,-1.84507,33.7892
93,-1.78193,33.5266
94,-2.74999,33.1507
95,-2.0749,33.5719
96,-2.04554,33.655
97,-1.7777,33.1989
98,-2.30337,33.1138
99,-1.79839,33.2449
100,-1.60509,33.1355
101,-1.6064,33.3396
102,-1.55203,33.4646
103,-1.7952,33.0442
104,-3.41169,33.0919
105,-1.81522,33.6198
106,-2.07289,33.5799
107,-3.86596,33.5775
108,-2.76985,36.4188
109,-2.16736,36.2383
110,-2.32337,36.3241
111,-3.31589,36.4517
112,-1.81241,36.4143
113,-2.53968,36.8607
