0,0,0
0.002173,-0.001188,0.002779
0.000688,-0.000799,0.002823
0.001352,-0.001098,0.003569
0.003686,-0.000702,0.005716
0.008276,0.000552,0.006153
0.010498,0.001017,0.007583
0.013479,0.001494,0.007599
0.015884,0.001901,0.006701
0.016786,0.002912,0.004456
0.015921,0.003962,0.001836
0.014953,0.002702,-0.000389
0.014151,0.004061,-0.002028
0.013599,0.004132,-0.003348
0.014298,0.005941,-0.006012
0.014356,0.006952,-0.008481
0.013282,0.007389,-0.011746
0.009477,0.007714,-0.014689
0.006112,0.007334,-0.016299
0.005156,0.011208,-0.021068
0.002826,0.00987,-0.023505
-0.001146,0.00964,-0.02566
-0.004803,0.007718,-0.026107
-0.008929,0.006115,-0.026948
-0.011318,0.00536,-0.027082
-0.018468,0.004215,-0.031833
-0.024211,0.003596,-0.032022
-0.030937,8.2E-05,-0.023937
-0.036164,-0.000718,-0.024596
-0.041102,-0.002677,-0.023356
-0.046071,-0.005247,-0.023421
-0.052333,-0.006441,-0.016461
-0.058609,-0.008591,-0.017429
-0.063678,-0.009558,-0.012109
-0.065926,-0.015957,-0.007482
-0.06607,-0.017419,-0.00124
-0.066672,-0.019418,0.004686
-0.071233,-0.024439,0.010072
-0.077621,-0.024323,0.017284
-0.08357,-0.028076,0.021203
-0.08425,-0.034022,0.034792
-0.080987,-0.03927,0.052806
-0.077309,-0.045156,0.065042
-0.076167,-0.05114,0.083034
-0.074076,-0.054218,0.098302
-0.068561,-0.058835,0.110372
-0.066698,-0.064267,0.1255
-0.064234,-0.070249,0.140163
-0.062392,-0.079011,0.161865
-0.057872,-0.088182,0.180738
-0.053169,-0.096691,0.204164
-0.049026,-0.104515,0.222292
-0.04179,-0.112177,0.247423
-0.03432,-0.118369,0.268034
-0.028933,-0.127273,0.286113
-0.017952,-0.135794,0.307601
-0.005589,-0.14136,0.326674
-0.000372,-0.149165,0.347968
0.005495,-0.15523,0.367547
0.012369,-0.160793,0.387946
0.020198,-0.16791,0.402323
0.021863,-0.176996,0.421511
0.022223,-0.1844,0.443328
0.023703,-0.192329,0.46309
0.025579,-0.199607,0.478528
0.026734,-0.20497,0.494919
0.027055,-0.214259,0.512928
0.021915,-0.225462,0.542052
0.019312,-0.23379,0.566659
0.021564,-0.241478,0.584305
0.019753,-0.250332,0.603035
0.019242,-0.26334,0.644171
0.018217,-0.272358,0.661424
0.011109,-0.281999,0.680849
0.005606,-0.293069,0.718055
0.002038,-0.30238,0.740847
-0.007305,-0.313468,0.769256
-0.012547,-0.32813,0.792186
-0.017269,-0.340177,0.815883
-0.019504,-0.348944,0.843185
-0.028177,-0.363553,0.861224
-0.026849,-0.377274,0.901666
-0.029516,-0.383469,0.919543
-0.033944,-0.399457,0.952778
-0.037459,-0.408464,0.975942
-0.044454,-0.42237,0.986533
-0.045387,-0.431219,1.020873
-0.040941,-0.439176,1.038005
-0.038195,-0.450046,1.06223
-0.036412,-0.459268,1.093874
-0.036613,-0.470883,1.123789
-0.034075,-0.481708,1.150051
-0.030885,-0.493093,1.180955
-0.026425,-0.504445,1.211584
-0.020447,-0.516239,1.243538
-0.013082,-0.527576,1.276745
-0.004302,-0.540762,1.312741
0.001065,-0.54705,1.342993
0.005399,-0.560161,1.375364
0.009832,-0.573314,1.407399
0.020908,-0.584612,1.43422
0.025855,-0.593707,1.461197
0.029459,-0.603119,1.480941
0.029943,-0.615674,1.510024
0.027761,-0.624519,1.533372
0.032278,-0.638739,1.563506
0.036961,-0.650688,1.587922
0.039682,-0.658315,1.608793
0.039131,-0.670976,1.635366
0.035875,-0.681979,1.661246
0.031602,-0.693077,1.689682
0.029384,-0.703557,1.71449
0.027573,-0.713058,1.739448
0.025092,-0.72683,1.770934
0.021059,-0.738529,1.800567
0.016532,-0.746589,1.832121
0.008607,-0.755828,1.852383
0.001933,-0.766992,1.883058
-0.000686,-0.777736,1.911636
-0.003285,-0.792169,1.938603
-0.005977,-0.805696,1.969459
-0.015533,-0.819404,1.995369
-0.01851,-0.830572,2.021841
-0.02313,-0.841884,2.047679
-0.033996,-0.852315,2.067711
-0.038415,-0.86237,2.092042
-0.039006,-0.87499,2.113632
-0.038771,-0.886045,2.133635
-0.040035,-0.89939,2.170954
-0.040653,-0.911565,2.201719
-0.042635,-0.922603,2.23149
-0.038618,-0.935253,2.26666
-0.038889,-0.946638,2.299955
-0.04047,-0.961035,2.327035
-0.041949,-0.971766,2.361554
-0.04168,-0.985947,2.395695
-0.035851,-1.001364,2.434363
-0.038267,-1.013796,2.469512
-0.047577,-1.024621,2.50645
-0.044218,-1.035167,2.537109
-0.037015,-1.049428,2.569525
-0.038885,-1.063016,2.596395
-0.042887,-1.076439,2.636431
-0.047809,-1.086938,2.665849
-0.04658,-1.101447,2.698463
-0.04367,-1.112077,2.722062
-0.043521,-1.124356,2.747271
-0.044925,-1.137749,2.773665
-0.046602,-1.14498,2.799261
-0.051097,-1.157868,2.822232
-0.048017,-1.169706,2.852055
-0.050307,-1.181232,2.884191
-0.056951,-1.196078,2.918305
-0.062275,-1.207621,2.939676
-0.065583,-1.216951,2.966726
-0.075127,-1.228268,2.986097
-0.087845,-1.240521,3.018578
-0.09513,-1.250696,3.04894
-0.098278,-1.260916,3.072864
-0.102137,-1.272142,3.091325
-0.108633,-1.286573,3.117345
-0.11343,-1.298895,3.13969
-0.114048,-1.309643,3.165691
-0.11452,-1.318337,3.185269
-0.113863,-1.330782,3.209098
-0.108965,-1.345299,3.246079
-0.106528,-1.356432,3.274087
-0.106892,-1.366394,3.295042
-0.106724,-1.374815,3.320549
-0.106994,-1.38887,3.351701
-0.10104,-1.398569,3.381944
-0.099198,-1.411701,3.417137
-0.101017,-1.426152,3.458198
-0.096744,-1.4396,3.491008
-0.0911,-1.450704,3.527528
-0.092752,-1.463917,3.56042
-0.092134,-1.474333,3.588839
-0.084845,-1.486797,3.627782
-0.075447,-1.497305,3.646015
-0.069842,-1.508244,3.674248
-0.065427,-1.523991,3.701263
-0.05886,-1.535198,3.731562
-0.048975,-1.545579,3.760527
-0.040517,-1.559097,3.791192
-0.03858,-1.571129,3.822719
-0.0398,-1.583153,3.853013
-0.040746,-1.597113,3.885744
-0.036956,-1.610295,3.924152
-0.03594,-1.621931,3.954891
-0.034139,-1.636489,3.992858
-0.033873,-1.646672,4.019622
-0.032875,-1.657802,4.040731
-0.034514,-1.669074,4.071257
-0.037024,-1.680033,4.090816
-0.040304,-1.694231,4.125213
-0.03526,-1.704881,4.153995
-0.036637,-1.720922,4.18264
-0.041443,-1.73277,4.205555
-0.044411,-1.74776,4.231182
-0.050425,-1.755223,4.252693
-0.050139,-1.766991,4.27805
-0.05052,-1.780928,4.309761
-0.046606,-1.79309,4.342839
-0.04056,-1.808912,4.375305
-0.044399,-1.822556,4.39739
-0.051282,-1.830547,4.42272
-0.051669,-1.842298,4.448282
-0.046736,-1.855203,4.483647
-0.044343,-1.868579,4.526563
-0.041925,-1.8832,4.566645
-0.035957,-1.896217,4.598141
-0.027015,-1.908472,4.637939
-0.033663,-1.922343,4.66741
-0.036449,-1.937121,4.703315
-0.028997,-1.948272,4.740163
-0.024449,-1.964096,4.772201
-0.026364,-1.975502,4.805403
-0.030023,-1.988032,4.830414
-0.037271,-2.002562,4.866133
-0.030814,-2.015979,4.893125
-0.028664,-2.026073,4.919649
-0.033442,-2.042986,4.949388
-0.031907,-2.052978,4.971738
-0.033031,-2.066265,5.000958
-0.030118,-2.077287,5.030752
-0.028686,-2.110679,5.099673
-0.027934,-2.124214,5.128472
-0.034043,-2.137364,5.154422
-0.044068,-2.151087,5.180162
-0.047759,-2.159523,5.210414
-0.045883,-2.1702,5.242578
-0.048159,-2.185583,5.27754
-0.054681,-2.199531,5.308156
-0.059856,-2.208504,5.334394
-0.06107,-2.221899,5.365118
-0.061102,-2.23862,5.394713
-0.055021,-2.254409,5.427827
-0.047258,-2.268322,5.456546
-0.040799,-2.278748,5.488581
-0.037016,-2.290025,5.524189
-0.03149,-2.303423,5.560801
-0.026776,-2.313546,5.593725
-0.017834,-2.325267,5.625662
-0.015903,-2.339863,5.663014
-0.013588,-2.355487,5.700299
-0.015407,-2.365297,5.73421
-0.017917,-2.380848,5.767015
-0.006506,-2.392484,5.800064
0.004705,-2.400445,5.830605
0.016236,-2.412851,5.854576
0.021231,-2.422483,5.874088
0.02432,-2.432586,5.891448
0.034107,-2.441289,5.919366
0.044465,-2.450046,5.948288
0.05457,-2.461114,5.973355
0.062291,-2.471726,5.998238
0.066372,-2.482829,6.02318
0.068208,-2.497155,6.054169
0.073535,-2.508811,6.085998
0.079737,-2.518926,6.115009
0.084468,-2.529613,6.133768
0.085322,-2.538164,6.149684
0.086475,-2.550906,6.168069
0.079052,-2.564536,6.205624
0.075009,-2.574702,6.236413
0.073937,-2.588008,6.266247
0.071239,-2.598078,6.290443
0.067659,-2.607759,6.315822
0.058627,-2.622252,6.344748
0.052607,-2.63655,6.369361
0.051703,-2.645426,6.39645
0.056706,-2.657557,6.42549
0.059288,-2.673158,6.451066
0.063334,-2.68446,6.478271
0.063833,-2.696109,6.508576
0.066103,-2.707274,6.531928
0.070589,-2.718946,6.56707
0.075726,-2.731332,6.601249
0.081244,-2.742808,6.637007
0.089289,-2.757152,6.673676
0.101505,-2.76788,6.708799
0.1044,-2.777713,6.733057
0.10101,-2.79053,6.767385
0.104532,-2.799795,6.795116
0.10961,-2.808269,6.813889
0.117527,-2.816207,6.837158
0.119391,-2.828905,6.860299
0.115407,-2.843393,6.891418
0.121068,-2.852903,6.919701
0.128924,-2.863861,6.949461
0.134675,-2.874093,6.974975
0.135153,-2.888592,6.999446
0.133286,-2.90058,7.020644
0.133002,-2.913011,7.047222
0.1349,-2.92648,7.07883
0.139034,-2.936051,7.108868
0.141247,-2.94454,7.13205
0.137531,-2.954337,7.152435
0.1445,-2.965513,7.180532
0.151685,-2.974618,7.204769
0.156853,-2.983705,7.228675
0.162613,-2.996782,7.25329
0.168163,-3.008067,7.274041
0.166202,-3.016874,7.288178
0.167348,-3.030875,7.305835
0.163418,-3.0414,7.326192
0.149624,-3.056211,7.348852
0.148287,-3.065227,7.367738
0.151652,-3.076262,7.387846
0.156522,-3.084745,7.411714
0.155954,-3.095127,7.432674
0.155041,-3.108526,7.454432
0.15925,-3.121812,7.486942
0.166878,-3.133756,7.51533
0.163699,-3.144912,7.542941
0.16722,-3.15672,7.574608
0.170405,-3.171461,7.611513
0.172378,-3.18631,7.656451
0.172089,-3.191771,7.678582
0.170767,-3.205376,7.703307
0.179734,-3.210197,7.727849
0.193102,-3.216565,7.752618
0.201477,-3.225499,7.770883
0.200939,-3.235562,7.788482
0.200415,-3.245074,7.8111
0.205256,-3.255468,7.839689
0.213015,-3.26998,7.864118
0.221017,-3.277576,7.884773
0.232079,-3.283883,7.909381
0.23402,-3.294307,7.930985
0.239576,-3.306978,7.954615
0.237409,-3.323834,7.991128
0.237041,-3.338524,8.015291
0.23808,-3.348237,8.041048
0.234654,-3.360071,8.067815
0.234676,-3.365912,8.083776
0.227133,-3.380668,8.098713
0.224353,-3.394381,8.120322
0.22966,-3.406926,8.154908
0.234928,-3.422677,8.181667
0.235565,-3.439717,8.199128
0.227689,-3.453294,8.22579
0.229212,-3.467886,8.259439
0.229846,-3.476977,8.274943
0.233994,-3.489792,8.299819
0.235479,-3.505764,8.329197
0.239489,-3.521649,8.361369
0.242307,-3.533076,8.38835
0.245779,-3.544064,8.415456
0.246557,-3.554161,8.444717
0.250903,-3.569228,8.482896
0.260837,-3.582222,8.511977
0.26502,-3.595984,8.551112
0.257728,-3.606867,8.580025
0.255979,-3.623815,8.616379
0.257717,-3.631046,8.646079
0.266538,-3.640346,8.678228
0.269326,-3.652576,8.707103
0.271006,-3.665367,8.72944
0.27437,-3.676339,8.759527
0.270093,-3.687371,8.777596
0.279017,-3.695566,8.800265
0.290909,-3.70259,8.825564
0.293033,-3.716648,8.856032
0.294838,-3.725461,8.873693
0.29222,-3.734462,8.892544
0.296632,-3.746415,8.91548
0.302256,-3.756156,8.935613
0.305938,-3.763685,8.957423
0.306266,-3.77152,8.971008
0.305715,-3.780015,8.986827
0.312515,-3.78816,9.011933
0.304878,-3.796407,9.03006
0.304455,-3.812201,9.053081
0.300644,-3.820015,9.07638
0.301328,-3.834769,9.100229
0.303027,-3.846706,9.126124
0.297128,-3.864,9.148242
0.292066,-3.876732,9.173206
0.29348,-3.886972,9.202699
0.293349,-3.899664,9.22497
0.294177,-3.91292,9.256192
0.297896,-3.925751,9.289144
0.303889,-3.938148,9.318481
0.305153,-3.947243,9.348289
0.31279,-3.95854,9.377146
0.313377,-3.966637,9.407591
0.32097,-3.976524,9.43898
0.325077,-3.986501,9.469476
0.332831,-3.999445,9.50321
0.342613,-4.0113,9.538518
0.347112,-4.020651,9.569234
0.347671,-4.035898,9.598909
0.347946,-4.048611,9.628778
0.350634,-4.060328,9.66028
0.355652,-4.07133,9.684826
0.358708,-4.088083,9.714494
0.356966,-4.099703,9.742686
0.361849,-4.111008,9.770583
0.367178,-4.123143,9.79625
0.368455,-4.136667,9.819844
0.373018,-4.147245,9.846745
0.364721,-4.164974,9.873769
0.370725,-4.174434,9.903507
0.37678,-4.185756,9.928594
0.385436,-4.195436,9.95463
0.393804,-4.204868,9.982432
0.390129,-4.216692,9.992418
0.395792,-4.225632,10.012299
0.391194,-4.234477,10.027636
0.38798,-4.249418,10.050584
0.386231,-4.263281,10.082182
0.392853,-4.274012,10.110353
0.394716,-4.286965,10.132024
0.39288,-4.302788,10.156561
0.389286,-4.312208,10.173395
0.387052,-4.322819,10.197702
0.38842,-4.338038,10.230951
0.386813,-4.351562,10.25317
0.39417,-4.359896,10.2797
0.399113,-4.372868,10.307738
0.403933,-4.382421,10.339485
0.408076,-4.391284,10.369064
0.412383,-4.402476,10.401993
0.41768,-4.411803,10.435397
0.42624,-4.424208,10.472996
0.437348,-4.438295,10.509745
0.44544,-4.446954,10.542008
0.448885,-4.457351,10.564271
0.453139,-4.467669,10.591043
0.459553,-4.478162,10.618312
0.46505,-4.487256,10.646016
0.468931,-4.497025,10.666834
0.464819,-4.503936,10.687645
0.467424,-4.520766,10.720477
0.468819,-4.534496,10.75149
0.477889,-4.544527,10.777011
0.481738,-4.556852,10.805018
0.489017,-4.565729,10.829062
0.490344,-4.574079,10.844755
0.492688,-4.58074,10.867453
0.485102,-4.58978,10.883531
0.488387,-4.598923,10.902577
0.494937,-4.60866,10.925574
0.494951,-4.619214,10.936853
0.497228,-4.628767,10.961203
0.496329,-4.64251,10.987954
0.499433,-4.658167,11.017314
0.50159,-4.66871,11.041891
0.504934,-4.677224,11.066566
0.501608,-4.691286,11.086703
0.498131,-4.701918,11.106159
0.497413,-4.714932,11.131029
0.503685,-4.724375,11.154379
0.508447,-4.732394,11.17412
0.508587,-4.748406,11.206656
0.505125,-4.758,11.226755
0.5064,-4.769042,11.251402
0.507279,-4.781549,11.28363
0.51397,-4.789799,11.317069
0.516327,-4.801994,11.349156
0.521178,-4.813248,11.381436
0.520855,-4.822579,11.407086
0.529549,-4.838551,11.444338
0.540835,-4.847667,11.484241
0.540287,-4.859079,11.51458
0.537689,-4.877006,11.543937
0.541784,-4.885796,11.571754
0.551192,-4.89703,11.604174
0.559491,-4.906499,11.629765
0.561703,-4.917109,11.646918
0.560042,-4.920797,11.663297
0.564075,-4.93253,11.690895
0.566909,-4.945835,11.7258
0.570654,-4.960216,11.754592
0.573491,-4.966767,11.773375
0.574411,-4.977718,11.795875
0.571738,-4.992727,11.832364
0.576566,-5.004056,11.858743
0.578415,-5.01756,11.886175
0.583156,-5.031187,11.918508
0.584591,-5.044085,11.953011
0.583615,-5.056186,11.976552
0.578153,-5.076118,12.008559
0.574597,-5.085038,12.041465
0.569719,-5.100268,12.071926
0.567652,-5.110816,12.093025
0.559626,-5.132926,12.127373
0.554581,-5.147682,12.158194
0.550167,-5.163532,12.187364
0.553748,-5.17558,12.213806
0.559149,-5.188923,12.243658
0.563207,-5.206181,12.276596
0.563473,-5.217637,12.307648
0.560258,-5.23385,12.34012
0.56447,-5.245594,12.375267
0.568533,-5.2574,12.414672
0.577097,-5.268744,12.447573
0.584034,-5.279323,12.484091
0.591815,-5.290312,12.517016
0.598648,-5.300609,12.551367
0.594619,-5.319347,12.591488
0.595343,-5.331569,12.625683
0.607714,-5.339029,12.659555
0.611083,-5.346984,12.683448
0.613264,-5.361441,12.706946
0.608296,-5.374937,12.732782
0.612554,-5.388817,12.766657
0.620222,-5.398173,12.791254
0.623825,-5.406771,12.814996
0.624151,-5.421747,12.843035
0.628068,-5.431278,12.867166
0.632678,-5.438641,12.89003
0.630661,-5.446137,12.905939
0.637704,-5.454333,12.932556
0.636051,-5.463302,12.951172
0.641557,-5.474581,12.9785
0.649719,-5.484121,13.00663
0.650639,-5.500084,13.036305
0.648597,-5.513673,13.060599
0.641858,-5.529629,13.09404
0.636836,-5.549682,13.125722
0.644499,-5.560881,13.156572
0.639592,-5.579021,13.184903
0.627989,-5.598787,13.212555
0.622985,-5.615942,13.240072
0.618187,-5.630038,13.273656
0.613885,-5.642459,13.31376
0.614309,-5.658328,13.34373
0.617538,-5.673613,13.37394
0.618893,-5.688,13.405475
0.618799,-5.705559,13.446232
0.624357,-5.71371,13.479965
0.636071,-5.720633,13.519128
0.632397,-5.734146,13.553825
0.637223,-5.749098,13.601954
0.642529,-5.759862,13.641451
0.639278,-5.775935,13.679329
0.637501,-5.793034,13.714046
0.642979,-5.803479,13.749377
0.64415,-5.815065,13.780256
0.645356,-5.827385,13.804544
0.645103,-5.840796,13.832667
0.648494,-5.861701,13.86712
0.655966,-5.874682,13.901877
0.658582,-5.885777,13.927798
0.656933,-5.902827,13.957121
0.653324,-5.918368,13.991656
0.654456,-5.931647,14.019663
0.653637,-5.946451,14.050406
0.6529,-5.95912,14.081365
0.655414,-5.96954,14.11494
0.656985,-5.983172,14.146628
0.651881,-5.998289,14.178048
0.655065,-6.012937,14.212294
0.653509,-6.022459,14.244078
0.648267,-6.037286,14.27322
0.652224,-6.052083,14.309915
0.651075,-6.063074,14.337382
0.64799,-6.078029,14.358026
0.64535,-6.099825,14.383504
0.637953,-6.114954,14.412734
0.631827,-6.135139,14.443027
0.625781,-6.148862,14.477725
0.629513,-6.163103,14.507244
0.633971,-6.177574,14.54129
0.636161,-6.186982,14.572297
0.640185,-6.201599,14.607255
0.644863,-6.212742,14.643701
0.652401,-6.22402,14.682071
0.658939,-6.233184,14.719904
0.665093,-6.24298,14.755556
0.671158,-6.258307,14.795646
0.676701,-6.267119,14.823719
0.674389,-6.281873,14.85717
0.673823,-6.300528,14.898246
0.683382,-6.307164,14.933748
0.695716,-6.313166,14.962605
0.700555,-6.326141,14.995971
0.698004,-6.343418,15.024386
0.695411,-6.356292,15.055668
0.697791,-6.370222,15.085831
0.698709,-6.381847,15.114842
0.704438,-6.395957,15.147328
0.705534,-6.408093,15.176565
0.708272,-6.423346,15.212488
0.707068,-6.432992,15.236183
0.70975,-6.445036,15.266971
0.709313,-6.458195,15.290757
0.709078,-6.473256,15.323968
0.70661,-6.484816,15.352545
0.698651,-6.502018,15.386311
0.691272,-6.521828,15.413644
0.685128,-6.537996,15.448965
0.689629,-6.549768,15.484144
0.693304,-6.564507,15.51506
0.688959,-6.582034,15.551446
0.688738,-6.591254,15.568516
0.686653,-6.605915,15.60437
0.68336,-6.629783,15.633299
0.684276,-6.644471,15.665537
0.688913,-6.656332,15.695473
0.688775,-6.670603,15.729151
0.694315,-6.682169,15.761135
0.701275,-6.696939,15.801036
0.7013,-6.703537,15.828376
0.708336,-6.712038,15.863517
0.71035,-6.722956,15.90091
0.713952,-6.738967,15.9404
0.720501,-6.754408,15.979244
0.72739,-6.769089,16.038952
