,0,1
0,-1.43456,2.90485
1,-1.86969,3.45238
2,-2.99074,3.99339
3,-4.11573,4.74781
4,-3.50642,14.2159
5,-3.79259,15.7839
6,-4.70992,16.919
7,-3.80546,16.8842
8,-4.26848,16.208
9,-3.82348,16.5148
10,-4.0843,16.949
11,-4.1155,16.8385
12,-3.37912,16.2424
13,-3.73572,16.2588
14,-3.54254,16.7159
15,-3.50469,16.6753
16,-3.56618,16.5776
17,-3.45547,16.3914
18,-3.768,16.7482
19,-3.81635,16.8057
20,-4.00462,16.6857
21,-3.78342,16.8579
22,-3.29427,16.1022
23,-3.58554,16.6144
24,-3.64385,16.3235
25,-3.47969,16.6705
26,-3.50403,16.7132
27,-3.51728,16.7262
28,-3.72683,16.6974
29,-3.69507,16.1044
30,-3.82504,16.673
31,-3.85639,16.862
32,-4.09005,16.5173
33,-3.71623,16.7873
34,-3.56327,16.553
35,-3.84254,16.6984
36,-3.46825,16.2985
37,-3.7439,16.2183
38,-3.71014,16.224
39,-4.16553,16.578
40,-3.64781,16.5126
41,-4.71245,16.351
42,-3.94419,16.93
43,-3.79345,16.7719
44,-3.41449,16.2702
45,-3.76915,16.7156
46,-3.83644,16.3168
47,-4.92605,17.492
48,-4.24104,17.3404
49,-5.08125,17.8762
50,-4.98767,17.6803
51,-3.81701,17.0569
52,-3.8897,17.572
53,-3.82094,17.4282
54,-4.04365,17.2655
55,-3.83731,17.6078
56,-3.82687,17.7942
57,-5.0256,17.4626
58,-5.30812,17.6675
59,-3.8464,17.3684
60,-4.10451,17.0827
61,-3.56946,17.9977
62,-3.90853,17.1778
63,-3.83677,17.1824
64,-3.70735,17.5917
65,-4.51556,17.5205
66,-3.55501,17.193
67,-3.77386,17.7923
68,-3.90989,17.6033
69,-4.7488,17.4236
70,-5.00305,17.5659
71,-3.44052,17.921
72,-3.75456,17.8345
73,-3.89294,17.948
74,-4.93613,17.8245
75,-3.49449,17.1601
76,-4.00115,17.8897
77,-3.44003,17.0291
78,-3.88303,17.1726
79,-3.81488,17.4176
80,-3.52229,17.1273
81,-3.73936,17.8119
82,-3.6726,17.7001
83,-3.88957,17.9426
84,-3.52847,17.3413
85,-3.45907,17.2591
86,-3.68281,17.0525
87,-3.77806,17.9477
88,-3.97462,17.261
89,-4.85467,17.9137
90,-3.53176,17.0814
91,-3.80728,17.0879
92,-3.66725,17.9042
93,-3.7221,17.9861
94,-3.64974,17.662
95,-5.79772,18.9411
96,-4.34871,18.95
97,-5.31096,18.487
98,-4.63951,18.6074
99,-4.05298,18.4979
100,-4.32348,18.7063
101,-3.82435,18.0488
102,-4.47799,18.932
103,-4.82925,18.8459
104,-4.50744,18.3233
105,-4.62001,18.2561
106,-4.92856,18.3199
107,-4.2154,18.847
108,-4.15955,18.996
109,-3.90732,18.1314
110,-3.97151,18.2679
111,-3.76323,18.7445
112,-4.12702,18.0118
113,-3.86857,18.9804
114,-4.29634,18.9589
115,-3.78396,18.8482
116,-4.56315,18.0056
117,-3.74134,18.7776
118,-3.81199,18.846
119,-3.89253,18.6684
120,-3.74747,18.8504
121,-3.72178,18.3197
122,-3.63477,18.2803
123,-3.63236,18.9925
124,-3.55246,18.3783
125,-3.47263,18.2074
126,-3.52548,18.7782
127,-3.62153,18.1769
128,-3.47947,18.3938
129,-3.66759,18.8317
130,-3.5055,18.1806
131,-3.66844,18.7975
132,-3.73085,18.5145
133,-3.70511,18.8877
134,-3.48266,18.4033
135,-3.6168,18.1329
136,-3.48548,18.2719
137,-3.96881,18.8905
138,-3.8302,18.9004
139,-3.82569,18.8773
140,-3.98653,18.8915
141,-3.60097,18.4571
142,-3.57078,18.0666
143,-3.85394,18.9796
144,-3.63294,18.5635
145,-3.72011,18.9451
146,-3.77074,18.5305
147,-3.88692,18.7911
148,-3.69421,18.9878
149,-3.57617,18.4387
150,-3.39817,18.1676
151,-3.62031,18.5248
152,-3.62591,18.2759
153,-4.59933,19.4144
154,-4.34158,19.2859
155,-4.4225,19.1288
156,-4.643,19.2026
157,-4.56575,19.0787
158,-5.04911,19.4415
159,-3.77577,19.3245
160,-4.50085,19.2368
161,-4.75471,19.2924
162,-4.92095,19.3558
163,-4.92877,19.0263
164,-4.05405,19.3741
165,-4.65293,19.2215
166,-4.67609,19.3581
167,-5.05629,19.3828
168,-4.17282,19.4272
169,-5.32895,19.196
170,-4.44606,19.2745
171,-3.91725,19.3861
172,-5.02398,19.7115
173,-4.06317,19.9489
174,-5.1267,19.7407
175,-4.50444,19.4111
176,-4.01246,19.3921
177,-3.79001,19.0314
178,-5.23838,19.98
179,-5.24823,19.9763
180,-4.15959,19.2312
181,-3.84197,19.3372
182,-4.52262,19.8982
183,-3.74281,19.137
184,-3.86525,19.2652
185,-4.00789,19.859
186,-4.0521,19.9048
187,-3.627,19.2355
188,-3.68121,19.1468
189,-4.028,19.8297
190,-3.82399,19.4281
191,-3.67919,19.3317
192,-3.80716,19.4074
193,-3.69572,19.5994
194,-4.07913,19.2187
195,-4.12976,19.2786
196,-3.7542,19.2554
197,-3.80188,19.5047
198,-2.92916,19.7847
199,-3.80958,19.0927
200,-3.93989,19.4515
201,-3.78713,19.0286
202,-3.97639,19.8133
203,-3.9338,19.7267
204,-4.15622,19.6479
205,-3.94914,19.0289
206,-4.06807,19.3108
207,-3.74162,19.3309
208,-4.01356,19.441
209,-3.76795,19.927
210,-3.66924,19.562
211,-3.89944,19.7082
212,-3.87338,19.0019
213,-3.74979,19.112
214,-3.98767,19.9656
215,-4.71334,19.6127
216,-4.31765,20.9066
217,-4.47738,20.3161
218,-4.24701,20.7614
219,-4.29492,20.5691
220,-4.17064,20.8296
221,-4.87464,20.0167
222,-4.77019,20.043
223,-5.19929,20.3431
224,-4.37915,20.3073
225,-4.1075,20.219
226,-4.05843,20.4786
227,-4.11773,20.2562
228,-4.13008,20.2796
229,-4.70964,20.2586
230,-5.48135,20.1507
231,-3.9824,20.297
232,-4.20046,20.8941
233,-4.52967,20.3395
234,-4.00241,20.3212
235,-4.81121,20.2962
236,-4.26205,20.4611
237,-4.25746,20.3656
238,-4.17699,20.1336
239,-4.16758,20.2104
240,-4.58612,20.52
241,-4.54089,20.9655
242,-4.76541,20.9911
243,-4.20234,20.156
244,-4.08721,20.219
245,-4.1293,20.5067
246,-4.00737,20.3438
247,-4.00027,20.1102
248,-3.99045,20.381
249,-5.33654,20.5352
250,-4.23474,20.5161
251,-4.02098,20.3303
252,-4.03039,20.4251
253,-4.00656,20.1179
254,-3.96253,20.3366
255,-4.29127,20.6498
256,-3.98061,20.0114
257,-4.03853,20.3813
258,-4.2594,20.868
259,-4.03337,20.2573
260,-4.29322,20.6034
261,-4.25233,20.3613
262,-4.35113,20.9616
263,-4.19005,20.5882
264,-4.95448,20.8207
265,-5.23869,20.986
266,-4.22662,31.8375
267,-4.37225,31.9949
268,-3.6186,31.7364
269,-4.75398,31.7829
270,-4.39945,31.9408
271,-3.63326,31.7392
272,-4.55274,32.6536
273,-4.22363,32.42
274,-4.13892,32.6026
275,-4.09482,32.4857
276,-3.65884,32.4114
277,-4.27703,32.7734
278,-4.26631,32.9453
279,-3.95055,32.7618
280,-3.98692,32.9151
281,-4.30102,32.0682
282,-4.36825,32.0843
283,-4.47023,32.4237
284,-4.28938,33.5986
285,-3.86552,33.9772
286,-3.65966,33.2501
287,-4.22195,33.8155
288,-4.91903,33.5553
289,-5.13764,33.7025
290,-6.29296,33.2528
291,-4.56128,34.1274
292,-4.93399,34.6522
293,-4.67884,34.7083
294,-3.8861,34.0339
295,-3.76977,34.6031
296,-4.22244,34.7235
297,-4.33816,34.8889
298,-3.87376,34.1774
299,-3.71692,34.0083
300,-5.80286,34.2729
301,-3.66573,34.6701
302,-3.65112,34.6389
303,-3.84831,34.3643
304,-4.57493,34.6885
305,-5.75098,34.4222
306,-4.17587,35.1307
307,-4.25762,35.7362
308,-4.27642,35.0526
309,-4.46019,35.131
310,-5.64885,35.7501
311,-4.21801,35.0089
312,-6.65121,35.1279
313,-4.28974,35.1355
314,-4.78083,35.594
315,-5.44816,35.5401
316,-10.8304,36.1027
317,-4.65507,36.9574
318,-4.59473,36.1813
319,-6.28108,36.0122
320,-5.26795,36.5766
321,-5.28105,36.3918
322,-6.16386,36.4806
323,-5.61462,36.6472
324,-5.2511,37.5042
325,-4.84764,37.2289
326,-5.08198,37.1853
327,-4.96254,38.8419
328,-6.53499,38.6744
329,-5.9768,39.1564
330,-6.49844,39.9286
331,-5.38488,40.7632
332,-17.9368,41.6367
333,-5.44688,41.0681
334,-8.12657,41.7452
335,-5.67528,42.8444
336,-6.11747,42.7634
337,-6.35417,44.5943
338,-9.6854,44.2615
