,0,1
0,1.13409,2.88518
1,1.04496,2.79802
2,1.12742,2.55827
3,1.16158,2.89933
4,1.04314,2.34175
5,1.13182,2.88053
6,1.02425,2.98752
7,0.971488,2.97855
8,1.02869,2.9236
9,0.992134,2.82134
10,0.66254,2.89054
11,0.999672,2.78165
12,1.36599,2.96143
13,1.15633,2.88605
14,1.0861,2.7217
15,1.2747,2.65189
16,1.15322,2.44859
17,0.884287,2.74893
18,1.45542,2.96928
19,1.02324,2.37226
20,0.830069,3.34301
21,0.876562,3.40383
22,0.931226,3.16866
23,0.860699,3.31563
24,1.06074,3.05959
25,0.6621,3.65081
26,1.10921,3.0246
27,1.10326,3.05153
28,0.845619,3.39477
29,0.858155,3.42831
30,0.841585,3.48009
31,0.845336,3.88935
32,0.989716,3.19116
33,0.739226,3.9716
34,0.967181,3.27307
35,1.02404,3.03825
36,0.908486,3.9319
37,0.82221,3.33216
38,0.688511,3.49053
39,0.661102,3.54786
40,0.77196,3.3603
41,0.59138,3.86669
42,1.06329,3.01463
43,0.97299,3.75587
44,0.841537,3.29567
45,1.00813,3.04749
46,1.04374,3.09415
47,0.582507,3.84612
48,0.989559,3.22958
49,1.07073,3.06945
50,1.01155,3.92158
51,0.399347,3.89729
52,0.39074,3.86282
53,0.366068,3.97927
54,0.421424,3.87848
55,0.369671,3.81388
56,0.398706,3.88312
57,0.316692,3.37271
58,0.329116,3.38477
59,0.375766,3.71002
60,0.395463,3.78623
61,0.387476,3.76982
62,0.374691,3.82386
63,0.391023,3.91559
64,0.350383,3.82395
65,0.365291,3.79213
66,0.369993,3.8697
67,1.08198,3.52847
68,1.02601,3.09858
69,0.695734,3.53332
70,0.756895,3.13995
71,1.0378,3.41591
72,0.838485,3.15558
73,0.579131,3.82632
74,0.656366,3.62128
75,0.790792,3.48371
76,0.563401,3.94702
77,0.604967,3.86777
78,0.614469,3.92265
79,0.701813,3.41412
80,0.72581,3.01163
81,0.834092,3.53735
82,0.814857,3.30508
83,0.69337,3.4894
84,0.672872,3.12005
85,0.663109,3.61461
86,0.603911,3.84588
87,0.637964,3.5562
88,0.593126,3.39081
89,0.575905,3.7512
90,0.541084,3.89538
91,0.547248,3.69506
92,0.538231,3.52631
93,0.551521,3.68239
94,0.522989,3.34816
95,0.467989,3.39752
96,0.475916,3.33555
97,0.491035,3.6163
98,0.506588,3.76006
99,0.558823,3.9858
100,0.577816,3.22215
101,0.539939,3.31586
102,0.41257,3.86971
103,0.330844,3.97645
104,0.335464,3.98402
105,0.319978,3.78879
106,0.372092,3.99359
107,0.340221,3.66498
108,0.740486,3.40252
109,0.60565,3.91782
110,0.949048,3.12847
111,1.40538,3.17618
112,1.06893,3.02176
113,1.61471,3.3416
114,0.949395,3.38813
115,1.44226,3.25445
116,1.02057,3.279
117,0.595327,3.86
118,0.900829,3.19271
119,0.614943,3.73001
120,0.802726,3.3947
121,1.15877,3.09471
122,1.67656,3.17547
123,1.34292,3.06339
124,1.51256,3.07075
125,0.586285,3.78175
126,0.683974,3.6197
127,0.82854,3.74359
128,0.747256,3.23904
129,1.34148,3.11001
130,0.376287,3.69602
131,0.558402,3.67379
132,0.838078,3.46618
133,0.700549,3.55266
134,0.591553,3.64402
135,0.632515,3.50485
136,0.572592,3.94025
137,0.55329,3.41253
138,0.611185,3.43021
139,0.50675,3.97878
140,0.510227,3.76982
141,0.568277,3.73861
142,0.546161,4.00692
143,0.619941,4.65157
144,0.539025,4.13718
145,0.522623,4.14931
146,0.975412,4.29771
147,0.472702,4.4267
148,0.498778,4.37228
149,0.618276,4.11785
150,0.544104,4.01251
151,0.534266,4.23744
152,0.475882,4.31966
153,0.632364,4.66879
154,0.972448,4.29561
155,0.467629,4.18453
156,0.411012,4.29349
157,0.441956,4.44511
158,0.391303,4.38157
159,0.404082,4.27345
160,0.317524,4.27556
161,0.384483,4.7069
162,0.404262,4.1647
163,0.434002,4.31419
164,0.383394,4.91163
165,0.39428,4.14952
166,0.398336,4.15675
167,0.396387,4.09831
168,0.374587,4.01479
169,0.45667,4.57576
170,0.467413,4.2484
171,0.418903,4.67151
172,0.55845,4.04419
173,0.50873,4.34745
174,0.640804,4.57405
175,0.497797,4.32869
176,0.399311,4.43011
177,0.369085,4.51132
178,0.381553,4.82645
179,0.52376,4.06361
180,0.521914,4.13995
181,0.569464,4.10132
182,0.521228,4.24357
183,0.529869,4.07874
184,0.552434,4.02824
185,0.508654,4.31237
186,0.501814,4.31554
187,0.575031,4.00815
188,0.559999,4.02895
189,0.431054,4.5753
190,0.506006,4.12967
191,0.524105,4.20225
192,0.539365,4.21367
193,0.417086,4.29947
194,0.521916,4.05931
195,0.504561,4.31171
196,0.386582,4.48653
197,0.540866,4.25141
198,0.535633,4.24744
199,0.49738,4.31325
200,0.325554,4.2928
201,0.507277,4.06242
202,0.394206,4.52488
203,0.523799,4.07578
204,0.203811,4.0895
205,0.309785,4.57994
206,0.314735,4.88401
207,0.162171,4.0371
208,0.282127,4.65948
209,0.279075,4.795
210,0.265228,4.62673
211,0.296347,4.51969
212,0.359561,4.89145
213,0.343074,4.98069
214,0.404492,4.05717
215,0.339836,4.06655
216,0.375574,4.38375
217,0.393509,4.53332
218,0.389564,4.99919
219,0.346276,4.01083
220,0.380615,4.23021
221,0.334494,4.34164
222,0.439156,4.59163
223,0.451101,4.85426
224,0.365859,4.97581
225,0.431562,4.72345
226,0.330404,4.20462
227,0.33582,4.29031
228,0.37231,4.35387
229,0.367148,4.33228
230,0.396063,4.87256
231,0.395959,4.5029
232,0.399627,4.76248
233,0.336013,4.28896
234,0.376494,4.48719
235,0.375189,4.87198
236,0.434857,4.6998
237,0.417984,4.81327
238,0.293813,4.53615
239,0.292621,4.88105
240,0.263354,4.66625
241,0.200786,4.3606
242,0.269532,4.68117
243,0.24543,4.48312
244,0.240553,4.46763
245,0.269636,4.67705
246,0.281405,4.82654
247,0.229141,4.58751
248,0.236658,4.67127
249,0.263777,4.82562
250,0.227329,4.56936
251,0.2415,4.66683
252,0.242861,4.69349
253,0.273074,4.90611
254,2.02734,4.06289
255,0.493559,4.46951
256,0.473791,4.2429
257,0.504537,4.57094
258,0.490807,4.43798
259,0.499184,4.29278
260,0.383233,4.95546
261,0.602975,4.05568
262,0.387314,4.94255
263,0.352367,4.87496
264,0.49608,4.88557
265,0.52264,4.16589
266,0.443818,4.77326
267,0.492898,4.08649
268,0.407266,4.05649
269,0.513667,4.38817
